Account_id   ,Account_holder,address_1                              ,address_2                              ,address_3                           ,address_4                           ,postcode,property_reference            ,property_description,liable_from              ,current_rateable_value
71186178,DIGNITY FUNERALS LTD            ,1 COURTLAND ROAD                   ,OXFORD                             ,                                ,                                ,OX4 4HZ ,11125000100,SHOP AND PREMISES                                           ,16.05.2007               ,18500
71186178,DIGNITY FUNERALS LTD            ,1 COURTLAND ROAD                   ,OXFORD                             ,                                ,                                ,OX4 4HZ ,11125000100,SHOP AND PREMISES                                           ,16.05.2007               ,18500
71181812,KANBRI (UK) LTD                 ,2 COURTLAND ROAD                   ,OXFORD                             ,                                ,                                ,OX4 4JA ,11125000200,SHOP AND PREMISES                                           ,12.09.2001               ,17250
71181812,KANBRI (UK) LTD                 ,2 COURTLAND ROAD                   ,OXFORD                             ,                                ,                                ,OX4 4JA ,11125000200,SHOP AND PREMISES                                           ,12.09.2001               ,17250
71188526,FIRST NINE CATERING LTD         ,3 COURTLAND ROAD                   ,OXFORD                             ,                                ,                                ,OX4 4HZ ,11125000300,SHOP AND PREMISES                                           ,01.11.2010               ,14250
71188526,FIRST NINE CATERING LTD         ,3 COURTLAND ROAD                   ,OXFORD                             ,                                ,                                ,OX4 4HZ ,11125000300,SHOP AND PREMISES                                           ,01.11.2010               ,14250
71186599,KOASTA LTD                      ,6A COURTLAND ROAD                  ,OXFORD                             ,                                ,                                ,OX4 4JA ,11125000601,SHOP AND PREMISES                                           ,01.02.2008               ,9100
71186599,KOASTA LTD                      ,6A COURTLAND ROAD                  ,OXFORD                             ,                                ,                                ,OX4 4JA ,11125000601,SHOP AND PREMISES                                           ,01.02.2008               ,9100
71193195,BETFRED LIMITED                 ,4 COURTLAND ROAD                   ,OXFORD                             ,                                ,                                ,OX4 4HZ ,11125000603,BETTING SHOP AND PREMISES                                   ,26.01.2017               ,14750
71193195,BETFRED LIMITED                 ,4 COURTLAND ROAD                   ,OXFORD                             ,                                ,                                ,OX4 4HZ ,11125000603,Betting Shop and Premises                                   ,26.01.2017               ,14750
71192899,OXFORD HEATING SUPPLIES LIMITED ,6 COURTLAND ROAD                   ,OXFORD                             ,                                ,                                ,OX4 4HZ ,11125000604,SHOP AND PREMISES                                           ,04.07.2016               ,13000
71192899,OXFORD HEATING SUPPLIES LIMITED ,6 COURTLAND ROAD                   ,OXFORD                             ,                                ,                                ,OX4 4HZ ,11125000604,Shop and Premises                                           ,04.07.2016               ,13000
71184731,HR SOURCE LTD                   ,GND FLR 1 COWLEY ROAD              ,OXFORD                             ,                                ,                                ,OX4 1HP ,11127500101,OFFICES AND PREMISES                                        ,26.02.2005               ,5400
71184731,HR SOURCE LTD                   ,GND FLR 1 COWLEY ROAD              ,OXFORD                             ,                                ,                                ,OX4 1HP ,11127500101,OFFICES AND PREMISES                                        ,26.02.2005               ,5400
71190437,BEELINE BICYCLES LTD            ,205 COWLEY ROAD                    ,OXFORD                             ,                                ,                                ,OX4 1XA ,11127500205,SHOP AND PREMISES                                           ,04.01.2013               ,51000
71190437,BEELINE BICYCLES LTD            ,205 COWLEY ROAD                    ,OXFORD                             ,                                ,                                ,OX4 1XA ,11127500205,Shop and Premises                                           ,04.01.2013               ,51000
71192880,BEELINE BICYCLES LTD            ,4A EAST AVENUE                     ,OXFORD                             ,                                ,                                ,OX4 1XR ,11127500206,OFFICES AND PREMISES                                        ,01.05.2013               ,12500
71192880,BEELINE BICYCLES LTD            ,4A EAST AVENUE                     ,OXFORD                             ,                                ,                                ,OX4 1XR ,11127500206,Offices and Premises                                        ,01.05.2013               ,12500
71190549,EAST LAND PROPERTY DEVT LTD     ,278 COWLEY ROAD                    ,OXFORD                             ,                                ,                                ,OX4 1UR ,11127500278,UNDERGOING CONVERSION                                       ,01.03.2013               ,0
71190549,EAST LAND PROPERTY DEVT LTD     ,278 COWLEY ROAD                    ,OXFORD                             ,                                ,                                ,OX4 1UR ,11127500278,Undergoing Conversion                                       ,01.03.2013               ,0
71185092,LUBAVITCH (UK) LTD              ,75A COWLEY ROAD                    ,OXFORD                             ,                                ,                                ,OX4 1HR ,1112750075A        ,OFFICES AND PREMISES                                        ,30.10.2005               ,5100
71185092,LUBAVITCH (UK) LTD              ,75A COWLEY ROAD                    ,OXFORD                             ,                                ,                                ,OX4 1HR ,1112750075A        ,OFFICES AND PREMISES                                        ,30.10.2005               ,5100
71191825,ATOMIC BURGER LIMITED           ,92 COWLEY ROAD                     ,OXFORD                             ,                                ,                                ,OX4 1JB ,1112750092A        ,CAFE AND PREMISES                                           ,03.12.2014               ,30500
