Accident Index,Timestamp,Year,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
201243P192102,"7:34am, 18th October 2012",2012,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P192102/,https://api.cyclestreets.net/v2/collisions.location?id=201243P192102,51.777053,-1.264802
201243P195082,"7:55am, 22nd August 2012",2012,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P195082/,https://api.cyclestreets.net/v2/collisions.location?id=201243P195082,51.764185,-1.235015
201243P198092,"12:01am, 21st September 2012",2012,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P198092/,https://api.cyclestreets.net/v2/collisions.location?id=201243P198092,51.747654,-1.237033
201243P205062,"3:00pm, 19th June 2012",2012,serious,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/201243P205062/,https://api.cyclestreets.net/v2/collisions.location?id=201243P205062,51.763471,-1.264008
201243P213062,"9:30am, 20th June 2012",2012,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P213062/,https://api.cyclestreets.net/v2/collisions.location?id=201243P213062,51.787969,-1.270713
201243P220102,"7:15am, 18th October 2012",2012,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P220102/,https://api.cyclestreets.net/v2/collisions.location?id=201243P220102,51.78968,-1.271121
201243P226122,"6:31pm, 21st December 2012",2012,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P226122/,https://api.cyclestreets.net/v2/collisions.location?id=201243P226122,51.759151,-1.19482
201243P244112,"5:55pm, 22nd November 2012",2012,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P244112/,https://api.cyclestreets.net/v2/collisions.location?id=201243P244112,51.75332,-1.265477
201243P261112,"7:55am, 22nd November 2012",2012,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P261112/,https://api.cyclestreets.net/v2/collisions.location?id=201243P261112,51.751403,-1.24682
201243P266052,"12:45pm, 29th May 2012",2012,serious,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/201243P266052/,https://api.cyclestreets.net/v2/collisions.location?id=201243P266052,51.742451,-1.238858
201243P281082,"7:45am, 29th August 2012",2012,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P281082/,https://api.cyclestreets.net/v2/collisions.location?id=201243P281082,51.72181,-1.20417
201243P297012,"6:15pm, 16th January 2012",2012,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P297012/,https://api.cyclestreets.net/v2/collisions.location?id=201243P297012,51.760069,-1.266382
201243P303082,"5:11pm, 13th August 2012",2012,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P303082/,https://api.cyclestreets.net/v2/collisions.location?id=201243P303082,51.730575,-1.2518
201143P003051,"8:00pm, 1st May 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P003051/,https://api.cyclestreets.net/v2/collisions.location?id=201143P003051,51.740997,-1.222806
201143P031021,"11:00pm, 1st February 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P031021/,https://api.cyclestreets.net/v2/collisions.location?id=201143P031021,51.737927,-1.207363
201143P078071,"4:20pm, 7th July 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P078071/,https://api.cyclestreets.net/v2/collisions.location?id=201143P078071,51.756286,-1.223413
201143P079091,"6:05pm, 11th September 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P079091/,https://api.cyclestreets.net/v2/collisions.location?id=201143P079091,51.747744,-1.237031
201143P098041,"10:50am, 8th April 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P098041/,https://api.cyclestreets.net/v2/collisions.location?id=201143P098041,51.759632,-1.268417
201143P106051,"8:40am, 6th May 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P106051/,https://api.cyclestreets.net/v2/collisions.location?id=201143P106051,51.750636,-1.2393
201143P108091,"2:50pm, 2nd September 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P108091/,https://api.cyclestreets.net/v2/collisions.location?id=201143P108091,51.786347,-1.270015
201143P126081,"10:02am, 16th August 2011",2011,serious,Cyclist,2,3,https://www.cyclestreets.net/collisions/reports/201143P126081/,https://api.cyclestreets.net/v2/collisions.location?id=201143P126081,51.740466,-1.224119
201143P136021,"5:45pm, 7th February 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P136021/,https://api.cyclestreets.net/v2/collisions.location?id=201143P136021,51.748966,-1.204417
201143P140051,"12:45pm, 13th May 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P140051/,https://api.cyclestreets.net/v2/collisions.location?id=201143P140051,51.752414,-1.250135
201143P160041,"2:14pm, 11th April 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P160041/,https://api.cyclestreets.net/v2/collisions.location?id=201143P160041,51.727694,-1.251268
201143P165101,"1:30pm, 18th October 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P165101/,https://api.cyclestreets.net/v2/collisions.location?id=201143P165101,51.767672,-1.232058
201143P179111,"8:30am, 15th November 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P179111/,https://api.cyclestreets.net/v2/collisions.location?id=201143P179111,51.745263,-1.20202
201143P199071,"1:55am, 21st July 2011",2011,serious,Cyclist,1,1,https://www.cyclestreets.net/collisions/reports/201143P199071/,https://api.cyclestreets.net/v2/collisions.location?id=201143P199071,51.753115,-1.233464
201143P222041,"8:55pm, 14th April 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P222041/,https://api.cyclestreets.net/v2/collisions.location?id=201143P222041,51.787967,-1.270279
201143P226061,"6:12pm, 25th June 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P226061/,https://api.cyclestreets.net/v2/collisions.location?id=201143P226061,51.739035,-1.253109
201143P233111,"12:34pm, 13th November 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P233111/,https://api.cyclestreets.net/v2/collisions.location?id=201143P233111,51.748663,-1.240202
201143P242021,"5:07pm, 17th February 2011",2011,serious,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/201143P242021/,https://api.cyclestreets.net/v2/collisions.location?id=201143P242021,51.749599,-1.23193
201143P255041,"12:55am, 22nd April 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P255041/,https://api.cyclestreets.net/v2/collisions.location?id=201143P255041,51.734855,-1.232324
201143P271021,"8:00am, 23rd February 2011",2011,serious,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/201143P271021/,https://api.cyclestreets.net/v2/collisions.location?id=201143P271021,51.752226,-1.248835
201143P274021,"9:30pm, 26th February 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P274021/,https://api.cyclestreets.net/v2/collisions.location?id=201143P274021,51.749,-1.264823
201143P281031,"8:21am, 31st March 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P281031/,https://api.cyclestreets.net/v2/collisions.location?id=201143P281031,51.768015,-1.229443
201143P314061,"4:01pm, 29th June 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P314061/,https://api.cyclestreets.net/v2/collisions.location?id=201143P314061,51.749125,-1.242078
201143P314091,"8:30am, 30th September 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P314091/,https://api.cyclestreets.net/v2/collisions.location?id=201143P314091,51.780065,-1.272001
201143P316071,"6:21pm, 29th July 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P316071/,https://api.cyclestreets.net/v2/collisions.location?id=201143P316071,51.733811,-1.210476
201143P317081,"5:00pm, 18th August 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P317081/,https://api.cyclestreets.net/v2/collisions.location?id=201143P317081,51.752612,-1.267372
201143P319011,"1:56pm, 24th January 2011",2011,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P319011/,https://api.cyclestreets.net/v2/collisions.location?id=201143P319011,51.757082,-1.249044
201043P015090,"5:00pm, 2nd September 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P015090/,https://api.cyclestreets.net/v2/collisions.location?id=201043P015090,51.745914,-1.232137
201043P020060,"4:55pm, 4th June 2010",2010,serious,Cyclist,1,1,https://www.cyclestreets.net/collisions/reports/201043P020060/,https://api.cyclestreets.net/v2/collisions.location?id=201043P020060,51.764372,-1.236171
201043P043030,"10:24am, 4th March 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P043030/,https://api.cyclestreets.net/v2/collisions.location?id=201043P043030,51.746879,-1.256456
201043P046050,"9:20am, 4th May 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P046050/,https://api.cyclestreets.net/v2/collisions.location?id=201043P046050,51.758134,-1.217296
201043P048050,"11:08am, 7th May 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P048050/,https://api.cyclestreets.net/v2/collisions.location?id=201043P048050,51.766447,-1.265409
201043P060070,"9:00am, 9th July 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P060070/,https://api.cyclestreets.net/v2/collisions.location?id=201043P060070,51.726528,-1.223923
201043P064020,"9:25am, 5th February 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P064020/,https://api.cyclestreets.net/v2/collisions.location?id=201043P064020,51.75187,-1.263762
201043P100090,"8:15am, 8th September 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P100090/,https://api.cyclestreets.net/v2/collisions.location?id=201043P100090,51.752405,-1.248832
201043P105120,"2:50pm, 13th December 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P105120/,https://api.cyclestreets.net/v2/collisions.location?id=201043P105120,51.78824,-1.270854
201043P113100,"5:33pm, 6th October 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P113100/,https://api.cyclestreets.net/v2/collisions.location?id=201043P113100,51.75188,-1.237106
201043P169060,"2:05pm, 14th June 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P169060/,https://api.cyclestreets.net/v2/collisions.location?id=201043P169060,51.776602,-1.264664
201043P175060,"6:00pm, 16th June 2010",2010,serious,Cyclist,2,2,https://www.cyclestreets.net/collisions/reports/201043P175060/,https://api.cyclestreets.net/v2/collisions.location?id=201043P175060,51.765789,-1.205716
201043P180050,"5:20pm, 18th May 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P180050/,https://api.cyclestreets.net/v2/collisions.location?id=201043P180050,51.745981,-1.228659
201043P180110,"5:50pm, 12th November 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P180110/,https://api.cyclestreets.net/v2/collisions.location?id=201043P180110,51.734856,-1.232469
201043P191010,"3:55pm, 22nd January 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P191010/,https://api.cyclestreets.net/v2/collisions.location?id=201043P191010,51.750164,-1.235831
201043P205090,"8:38pm, 16th September 2010",2010,serious,Cyclist,2,2,https://www.cyclestreets.net/collisions/reports/201043P205090/,https://api.cyclestreets.net/v2/collisions.location?id=201043P205090,51.775294,-1.256713
201043P237020,"9:28am, 23rd February 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P237020/,https://api.cyclestreets.net/v2/collisions.location?id=201043P237020,51.762026,-1.263017
201043P238060,"7:50pm, 23rd June 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P238060/,https://api.cyclestreets.net/v2/collisions.location?id=201043P238060,51.759978,-1.266238
201043P244050,"3:29pm, 26th May 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P244050/,https://api.cyclestreets.net/v2/collisions.location?id=201043P244050,51.75084,-1.25726
201043P264110,"1:51pm, 22nd November 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P264110/,https://api.cyclestreets.net/v2/collisions.location?id=201043P264110,51.757872,-1.260187
201043P270060,"10:15pm, 28th June 2010",2010,serious,Cyclist,1,1,https://www.cyclestreets.net/collisions/reports/201043P270060/,https://api.cyclestreets.net/v2/collisions.location?id=201043P270060,51.777503,-1.264939
201043P276090,"8:04am, 27th September 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P276090/,https://api.cyclestreets.net/v2/collisions.location?id=201043P276090,51.757956,-1.217589
201043P295040,"10:52am, 30th April 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P295040/,https://api.cyclestreets.net/v2/collisions.location?id=201043P295040,51.758456,-1.252933
201043P373110,"9:50am, 26th November 2010",2010,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P373110/,https://api.cyclestreets.net/v2/collisions.location?id=201043P373110,51.752547,-1.271284
200943P030109,"5:38pm, 5th October 2009",2009,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P030109/,https://api.cyclestreets.net/v2/collisions.location?id=200943P030109,51.740276,-1.236288
200943P061019,"7:00pm, 3rd January 2009",2009,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P061019/,https://api.cyclestreets.net/v2/collisions.location?id=200943P061019,51.725331,-1.219745
200943P114039,"7:50am, 13th March 2009",2009,serious,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/200943P114039/,https://api.cyclestreets.net/v2/collisions.location?id=200943P114039,51.749858,-1.244238
200943P133119,"8:18am, 9th November 2009",2009,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P133119/,https://api.cyclestreets.net/v2/collisions.location?id=200943P133119,51.787068,-1.270293
200943P136119,"8:45am, 11th November 2009",2009,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P136119/,https://api.cyclestreets.net/v2/collisions.location?id=200943P136119,51.74355,-1.256076
200943P157119,"5:30pm, 13th November 2009",2009,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P157119/,https://api.cyclestreets.net/v2/collisions.location?id=200943P157119,51.729598,-1.212287
200943P188089,"8:13pm, 18th August 2009",2009,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P188089/,https://api.cyclestreets.net/v2/collisions.location?id=200943P188089,51.746643,-1.233718
200943P234069,"5:45pm, 23rd June 2009",2009,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P234069/,https://api.cyclestreets.net/v2/collisions.location?id=200943P234069,51.734539,-1.253038
200943P239099,"10:20am, 23rd September 2009",2009,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P239099/,https://api.cyclestreets.net/v2/collisions.location?id=200943P239099,51.749856,-1.243949
200943P241079,"4:40pm, 21st July 2009",2009,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P241079/,https://api.cyclestreets.net/v2/collisions.location?id=200943P241079,51.750204,-1.24206
200943P249079,"7:55am, 21st July 2009",2009,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P249079/,https://api.cyclestreets.net/v2/collisions.location?id=200943P249079,51.761086,-1.201741
200943P254029,"9:15am, 25th February 2009",2009,serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P254029/,https://api.cyclestreets.net/v2/collisions.location?id=200943P254029,51.757505,-1.203977
